ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
341567,2,1,0,1,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
278965,0,2,2,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
173565,0,5,5,0,NAO,PROSPECT ,M,,
68676,48,40,7,179,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
291316,12,17,0,17,SIM,PROSPECT ,M,17.08.1981 00:00:00,DE 3SM ATE 4SM
370213,0,5,3,0,NAO,PROSPECT ,M,23.03.1982 00:00:00,DE 3SM ATE 4SM
366037,0,26,23,93,SIM,PROSPECT ,M,,
171258,0,20,24,0,NAO,PROSPECT ,M,,
168278,24,11,13,3,NAO,PROSPECT ,F,,
305494,2,5,3,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
2822,0,2,1,0,NAO,PROSPECT ,F,25.10.1947 00:00:00,DE 3SM ATE 4SM
243344,5,6,0,33,SIM,PROSPECT ,F,,DE 3SM ATE 4SM
194301,0,3,4,0,NAO,PROSPECT ,M,,
350402,0,43,44,138,SIM,PROSPECT ,M,31.08.1983 00:00:00,DE 8SM ATE 14SM
73159,0,1,1,0,NAO,PROSPECT ,M,03.07.1986 00:00:00,
235382,0,35,57,0,NAO,PROSPECT ,F,16.07.1972 00:00:00,DE 3SM ATE 4SM
368461,0,8,7,1,NAO,PROSPECT ,F,11.10.1977 00:00:00,
206376,13,4,0,22,SIM,PROSPECT ,F,,DE 3SM ATE 4SM
326905,0,2,2,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
142598,0,3,0,3,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
240065,9,41,0,261,SIM,PROSPECT ,M,,
49758,0,6,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
267335,0,6,8,0,NAO,PROSPECT ,M,,
24144,0,60,322,659,SIM,PROSPECT ,I,31.03.1974 00:00:00,
255922,0,1,3,0,NAO,PROSPECT ,M,,
316530,0,2,2,0,NAO,PROSPECT ,M,,
2429,0,2,0,0,NAO,PROSPECT ,M,,
37616,0,27,74,4,NAO,PROSPECT ,M,31.12.1977 00:00:00,DE 3SM ATE 4SM
213846,1,1,6,0,NAO,PROSPECT ,F,,
215064,10,19,13,8,NAO,PROSPECT ,M,,
316213,0,23,30,31,NAO,PROSPECT ,M,,
294434,56,38,14,8,NAO,PROSPECT ,M,,
11935,0,3,3,0,NAO,PROSPECT ,F,13.01.1989 00:00:00,DE 8SM ATE 14SM
96431,5,7,12,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
267771,2,5,1,16,SIM,PROSPECT ,M,,
263457,2,13,25,0,NAO,PROSPECT ,F,,
70515,0,1,1,0,NAO,PROSPECT ,F,,
121374,0,6,1,8,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
333068,0,6,4,0,NAO,PROSPECT ,F,,
278878,7,6,0,13,SIM,PROSPECT ,M,,
248468,0,1,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
204647,0,1,1,0,NAO,PROSPECT ,M,,
177146,0,7,3,12,NAO,PROSPECT ,M,,
250318,0,4,2,2,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
111235,2,13,23,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
128414,32,1,0,2,SIM,PROSPECT ,M,,
277313,0,4,1,4,NAO,PROSPECT ,M,07.02.1981 00:00:00,DE 4SM ATE 8SM
250576,0,11,1,1,NAO,PROSPECT ,M,03.04.1986 00:00:00,DE 4SM ATE 8SM
193318,1,14,15,0,NAO,PROSPECT ,I,,
19097,2,4,5,0,NAO,PROSPECT ,M,,
129472,0,1,3,0,NAO,PROSPECT ,F,,
271935,26,39,20,112,NAO,PROSPECT ,M,24.01.1951 00:00:00,DE 4SM ATE 8SM
187475,0,3,3,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
271414,0,7,6,1,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
206193,1,4,5,0,NAO,PROSPECT ,F,,
111369,0,2,2,0,NAO,PROSPECT ,F,20.08.1992 00:00:00,DE 14SM ATE 25SM
367010,10,18,0,26,SIM,PROSPECT ,M,13.07.1970 00:00:00,DE 4SM ATE 8SM
318827,1,2,1,0,NAO,PROSPECT ,M,,
91098,5,7,9,0,NAO,PROSPECT ,M,29.12.1990 00:00:00,DE 8SM ATE 14SM
7636,184,58,0,1100,SIM,PROSPECT ,I,09.08.1968 00:00:00,
255046,0,1,0,1,NAO,PROSPECT ,M,,
45809,0,3,1,0,NAO,PROSPECT ,F,,
335171,0,9,12,4,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
209055,0,4,5,0,NAO,PROSPECT ,F,,ACIMA DE 25SM
185909,0,1,1,0,NAO,PROSPECT ,M,,
68251,0,1,3,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
222676,0,30,84,13,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
11425,0,6,3,0,NAO,PROSPECT ,F,25.06.1983 00:00:00,DE 3SM ATE 4SM
169156,0,24,8,0,NAO,PROSPECT ,M,31.12.1978 00:00:00,
248424,0,1,1,1,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
305877,16,17,10,0,NAO,PROSPECT ,F,,
171510,0,1,0,0,NAO,PROSPECT ,F,24.07.1955 00:00:00,DE 8SM ATE 14SM
45035,0,5,1,0,NAO,PROSPECT ,M,29.11.1977 00:00:00,DE 14SM ATE 25SM
345217,0,2,1,0,NAO,PROSPECT ,M,,
271003,0,1,2,0,NAO,PROSPECT ,M,23.05.1979 00:00:00,DE 3SM ATE 4SM
170428,0,10,8,0,NAO,PROSPECT ,M,,
341469,0,1,0,0,NAO,PROSPECT ,F,,
322579,10,19,11,23,NAO,PROSPECT ,F,,
86894,0,6,3,1,NAO,PROSPECT ,M,,
116567,0,2,3,0,NAO,PROSPECT ,M,,
55343,0,1,0,0,NAO,PROSPECT ,M,,
120086,0,1,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
368923,0,2,2,0,NAO,PROSPECT ,M,,
256115,22,21,8,0,NAO,PROSPECT ,F,05.06.1961 00:00:00,DE 8SM ATE 14SM
195864,24,26,11,4,NAO,PROSPECT ,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
348336,0,1,0,0,NAO,PROSPECT ,I,,
322789,0,1,1,0,NAO,PROSPECT ,F,,
52846,3,6,3,8,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
13611,0,5,1,0,NAO,PROSPECT ,F,29.01.1976 00:00:00,DE 4SM ATE 8SM
247774,0,5,5,0,NAO,PROSPECT ,M,,
84831,0,24,48,20,SIM,PROSPECT ,M,,
116768,0,1,0,0,NAO,PROSPECT ,F,,
27668,0,1,0,0,NAO,PROSPECT ,M,,
310511,1,12,25,0,NAO,PROSPECT ,F,,
210093,0,2,2,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
201446,0,1,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
123191,0,21,5,0,NAO,PROSPECT ,M,,
296836,0,1,1,0,NAO,PROSPECT ,M,26.07.1966 00:00:00,DE 8SM ATE 14SM
137341,0,9,8,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
238053,22,19,16,0,NAO,PROSPECT ,M,01.07.1980 00:00:00,DE 4SM ATE 8SM
113478,0,1,1,0,NAO,PROSPECT ,F,,
111678,10,4,0,11,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
311139,0,26,54,0,NAO,PROSPECT ,M,,
123736,0,1,1,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
71690,0,1,0,0,NAO,PROSPECT ,M,,
2927,0,1,1,0,NAO,PROSPECT ,M,,
55912,17,42,24,100,NAO,PROSPECT ,M,05.04.1970 00:00:00,DE 14SM ATE 25SM
331471,51,18,7,0,NAO,PROSPECT ,M,05.12.1938 00:00:00,DE 4SM ATE 8SM
349909,2,24,30,0,NAO,PROSPECT ,M,04.05.1982 00:00:00,DE 3SM ATE 4SM
81727,0,1,2,0,NAO,PROSPECT ,M,30.10.1961 00:00:00,DE 3SM ATE 4SM
212164,2,11,12,0,NAO,PROSPECT ,M,,
92290,0,3,5,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
283132,0,3,3,0,NAO,PROSPECT ,F,,DE 14SM ATE 25SM
318775,0,3,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
266771,10,53,16,198,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
301118,17,26,17,0,NAO,PROSPECT ,F,,
300377,58,29,26,0,NAO,PROSPECT ,M,26.10.1980 00:00:00,DE 14SM ATE 25SM
171427,44,25,13,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
166945,0,6,5,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
137853,0,1,5,0,NAO,PROSPECT ,F,28.11.1982 00:00:00,DE 8SM ATE 14SM
250353,0,1,1,1,NAO,PROSPECT ,M,14.09.1969 00:00:00,DE 8SM ATE 14SM
186700,0,2,2,0,NAO,PROSPECT ,F,,
9299,0,1,1,0,NAO,PROSPECT ,M,,DE 14SM ATE 25SM
718,0,2,1,0,NAO,PROSPECT ,F,,
82174,4,14,0,56,SIM,PROSPECT ,F,,
138056,0,2,4,0,NAO,PROSPECT ,M,,
252632,5,36,0,120,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
231002,0,1,1,0,NAO,PROSPECT ,F,,
56633,0,2,2,0,NAO,PROSPECT ,M,,
4439,98,55,0,553,SIM,PROSPECT ,M,,
350145,0,3,2,0,NAO,PROSPECT ,M,,
211734,0,7,15,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
8500,2,3,3,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
33927,4,6,0,14,SIM,PROSPECT ,M,,
49423,0,26,6,32,NAO,PROSPECT ,M,31.10.1982 00:00:00,DE 4SM ATE 8SM
35818,0,10,11,0,NAO,PROSPECT ,F,,
286877,21,45,0,87,SIM,PROSPECT ,M,15.11.1970 00:00:00,
240263,1,10,9,0,NAO,PROSPECT ,M,,
197210,0,1,1,0,NAO,PROSPECT ,M,,
188624,0,6,4,0,NAO,PROSPECT ,F,,
84880,0,51,283,270,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
345768,50,60,0,1021,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
168425,1,5,13,0,NAO,PROSPECT ,F,,
285315,0,14,19,0,NAO,PROSPECT ,M,,
25793,0,1,0,1,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
278507,0,4,2,3,NAO,PROSPECT ,F,01.05.1983 00:00:00,DE 14SM ATE 25SM
132778,4,9,14,3,NAO,PROSPECT ,F,26.03.1991 00:00:00,
193981,0,1,1,0,NAO,PROSPECT ,F,,
221955,2,5,4,0,NAO,PROSPECT ,M,,
246273,3,10,0,50,SIM,PROSPECT ,M,,
252162,0,5,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
117349,0,1,0,0,NAO,PROSPECT ,F,,
201666,2,3,4,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
125862,1,1,5,0,NAO,PROSPECT ,M,,
113822,88,52,32,285,NAO,PROSPECT ,M,,
166418,15,30,1,84,SIM,PROSPECT ,M,10.10.1981 00:00:00,DE 4SM ATE 8SM
241965,0,2,3,0,NAO,PROSPECT ,M,,
211710,0,36,150,290,SIM,PROSPECT ,M,,
284039,0,2,2,0,NAO,PROSPECT ,M,,
155561,0,1,1,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
5287,12,21,13,5,NAO,PROSPECT ,F,,
19081,3,29,0,40,SIM,PROSPECT ,M,,
227507,0,60,1102,920,SIM,PROSPECT ,F,27.05.1967 00:00:00,DE 3SM ATE 4SM
162691,50,37,12,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
353669,0,2,2,0,NAO,PROSPECT ,F,,
122215,0,1,1,0,NAO,PROSPECT ,F,,
122841,0,1,0,0,NAO,PROSPECT ,F,27.01.1985 00:00:00,DE 3SM ATE 4SM
34428,16,43,0,195,SIM,PROSPECT ,M,,
211718,80,55,0,850,SIM,PROSPECT ,M,,
326223,0,2,3,0,NAO,PROSPECT ,F,,
250912,4,13,14,8,NAO,PROSPECT ,F,,
316603,3,18,20,5,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
604,0,9,9,0,NAO,PROSPECT ,F,,
79994,6,7,5,0,NAO,PROSPECT ,M,,ACIMA DE 25SM
40506,118,26,0,156,SIM,PROSPECT ,M,12.11.1982 00:00:00,DE 3SM ATE 4SM
246271,0,1,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
68046,0,20,24,0,NAO,PROSPECT ,M,15.01.1981 00:00:00,DE 8SM ATE 14SM
351643,49,47,38,240,SIM,PROSPECT ,F,,DE 8SM ATE 14SM
320138,0,15,18,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
147583,0,1,0,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
362806,0,2,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
171707,12,31,45,105,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
38839,3,6,4,0,NAO,PROSPECT ,F,,
80855,31,14,9,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
364835,5,41,0,201,SIM,PROSPECT ,F,,
326434,10,6,15,29,NAO,PROSPECT ,M,02.07.1984 00:00:00,DE 4SM ATE 8SM
144860,0,51,142,29,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
177174,0,17,29,0,NAO,PROSPECT ,M,19.01.1982 00:00:00,DE 4SM ATE 8SM
306257,6,11,8,24,NAO,PROSPECT ,M,,
147570,23,30,19,0,NAO,PROSPECT ,M,,
34786,0,1,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
365856,0,19,49,16,SIM,PROSPECT ,I,,DE 4SM ATE 8SM
78812,1,2,3,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
301918,0,5,3,5,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
317004,4,12,8,14,NAO,PROSPECT ,M,22.09.1962 00:00:00,
93751,0,2,0,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
276818,0,3,3,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
301358,0,10,12,0,NAO,PROSPECT ,M,27.11.1991 00:00:00,DE 4SM ATE 8SM
87368,0,6,2,0,NAO,PROSPECT ,F,,
38252,64,51,73,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
212777,0,1,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
248673,0,35,52,132,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
244252,0,4,0,13,SIM,PROSPECT ,M,15.02.1972 00:00:00,DE 4SM ATE 8SM
59814,0,3,3,0,NAO,PROSPECT ,F,,DE 8SM ATE 14SM
97527,0,60,635,76,SIM,PROSPECT ,M,15.10.1982 00:00:00,DE 3SM ATE 4SM
311034,0,14,0,55,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
362306,0,11,6,0,NAO,PROSPECT ,F,,
167716,2,1,2,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
81972,33,53,0,623,SIM,PROSPECT ,I,,
259483,6,8,13,0,NAO,PROSPECT ,M,,
30108,0,5,5,20,NAO,PROSPECT ,F,,
300620,0,15,16,0,NAO,PROSPECT ,M,29.01.1988 00:00:00,
6120,4,9,16,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
102094,0,2,2,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
336272,0,16,17,3,NAO,PROSPECT ,M,,
237942,0,2,3,0,NAO,PROSPECT ,F,,
23191,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
250096,20,21,12,0,NAO,PROSPECT ,M,,
234758,0,8,0,23,SIM,PROSPECT ,M,,DE 8SM ATE 14SM
117361,0,7,5,0,NAO,PROSPECT ,M,,
305361,0,10,11,0,NAO,PROSPECT ,F,01.07.1999 00:00:00,
187915,14,59,0,612,SIM,PROSPECT ,M,,DE 14SM ATE 25SM
215904,0,16,3,25,NAO,PROSPECT ,M,16.06.1981 00:00:00,
141612,8,10,16,7,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
114809,2,35,58,137,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
358394,0,4,5,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
108659,10,43,1,245,SIM,PROSPECT ,M,,
135876,4,2,1,0,NAO,PROSPECT ,F,,
187797,5,22,30,0,NAO,PROSPECT ,F,07.08.1981 00:00:00,DE 3SM ATE 4SM
174091,0,1,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
297658,0,3,3,0,NAO,PROSPECT ,M,03.10.1981 00:00:00,DE 8SM ATE 14SM
365467,0,4,5,1,NAO,PROSPECT ,M,,
363718,8,18,17,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
232513,0,37,69,10,SIM,PROSPECT ,M,13.05.1985 00:00:00,DE 4SM ATE 8SM
99650,0,4,2,0,NAO,PROSPECT ,M,10.10.1980 00:00:00,DE 8SM ATE 14SM
93561,5,7,0,21,SIM,PROSPECT ,F,,
261015,0,24,4,37,NAO,PROSPECT ,M,13.07.1978 00:00:00,DE 14SM ATE 25SM
234534,10,20,24,0,NAO,PROSPECT ,F,24.10.1954 00:00:00,DE 8SM ATE 14SM
349404,1,3,0,18,SIM,PROSPECT ,F,,DE 4SM ATE 8SM
91010,0,3,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
123800,0,8,4,0,NAO,PROSPECT ,F,,
192288,0,3,5,0,NAO,PROSPECT ,F,28.02.1976 00:00:00,DE 4SM ATE 8SM
110579,3,7,0,33,SIM,PROSPECT ,M,,
277336,0,1,1,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
209984,0,2,1,0,NAO,PROSPECT ,M,,
298078,0,13,5,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
253318,0,4,8,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
210902,0,12,5,14,NAO,PROSPECT ,F,02.09.1989 00:00:00,
144508,0,5,3,0,NAO,PROSPECT ,M,,
20952,0,19,3,0,NAO,PROSPECT ,F,26.09.1959 00:00:00,DE 8SM ATE 14SM
163490,0,1,1,0,NAO,PROSPECT ,F,16.11.1983 00:00:00,DE 4SM ATE 8SM
263231,65,43,0,416,SIM,PROSPECT ,F,,DE 8SM ATE 14SM
10534,0,48,163,198,SIM,PROSPECT ,M,27.02.1965 00:00:00,DE 8SM ATE 14SM
272259,5,9,0,15,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
300624,0,2,3,1,NAO,PROSPECT ,M,,
344251,0,9,4,0,NAO,PROSPECT ,M,,
293315,0,13,2,0,NAO,PROSPECT ,M,31.07.1989 00:00:00,DE 14SM ATE 25SM
37786,0,12,5,13,NAO,PROSPECT ,M,,
177355,9,3,0,0,NAO,PROSPECT ,M,23.11.1981 00:00:00,
11579,0,1,0,0,NAO,PROSPECT ,F,,
101958,28,21,0,89,SIM,PROSPECT ,I,,
6049,0,7,3,5,NAO,PROSPECT ,M,,
142940,36,24,15,0,NAO,PROSPECT ,M,,
304181,9,10,11,1,NAO,PROSPECT ,M,23.10.1989 00:00:00,DE 14SM ATE 25SM
115944,20,41,36,132,SIM,PROSPECT ,M,04.04.2011 00:00:00,
362151,2,22,33,0,NAO,PROSPECT ,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
35161,0,2,2,0,NAO,PROSPECT ,F,,
313083,8,1,0,0,NAO,PROSPECT ,M,,
24538,8,35,59,20,NAO,PROSPECT ,M,,
23575,16,14,0,67,SIM,PROSPECT ,M,,
9006,2,17,24,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
93922,0,4,4,0,NAO,PROSPECT ,F,,
75403,0,8,11,0,NAO,PROSPECT ,M,,
174223,0,1,1,0,NAO,PROSPECT ,M,,
346622,0,1,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
224537,1,14,8,22,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
206231,0,5,4,0,NAO,PROSPECT ,F,,
24058,0,3,4,0,NAO,PROSPECT ,F,08.06.1976 00:00:00,DE 8SM ATE 14SM
8569,2,8,7,0,NAO,PROSPECT ,F,16.06.1987 00:00:00,DE 8SM ATE 14SM
319706,1,38,52,75,SIM,PROSPECT ,I,,DE 14SM ATE 25SM
180474,10,32,0,319,SIM,PROSPECT ,M,23.02.1982 00:00:00,
10059,0,1,0,1,SIM,PROSPECT ,M,02.04.1987 00:00:00,DE 4SM ATE 8SM
285597,0,7,8,0,NAO,PROSPECT ,F,,
354190,0,29,30,37,SIM,PROSPECT ,M,,
238532,0,20,59,29,NAO,PROSPECT ,F,05.02.1974 00:00:00,
279914,0,1,0,0,NAO,PROSPECT ,M,27.01.1963 00:00:00,DE 14SM ATE 25SM
154245,2,2,2,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
65132,0,1,1,0,NAO,PROSPECT ,I,30.09.1965 00:00:00,DE 14SM ATE 25SM
292325,6,16,30,2,NAO,PROSPECT ,M,,
217835,0,60,922,1169,SIM,PROSPECT ,I,,ACIMA DE 25SM
282337,35,30,0,269,SIM,PROSPECT ,I,,
305141,0,6,2,0,NAO,PROSPECT ,F,,
328227,4,2,0,11,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
20963,0,3,3,0,NAO,PROSPECT ,F,,
225492,0,24,35,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
230122,0,37,326,46,NAO,PROSPECT ,F,30.05.1986 00:00:00,DE 14SM ATE 25SM
130205,0,4,3,4,NAO,PROSPECT ,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
229630,0,1,1,0,NAO,PROSPECT ,F,,
241586,13,25,23,0,NAO,PROSPECT ,F,,
43825,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
111559,0,1,4,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
314986,0,4,4,0,NAO,PROSPECT ,F,23.03.1989 00:00:00,
181560,4,26,2,0,NAO,PROSPECT ,M,,
23190,2,1,0,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
142411,0,1,0,0,NAO,PROSPECT ,F,,
341317,18,11,5,0,NAO,PROSPECT ,I,,DE 4SM ATE 8SM
51015,12,13,41,0,NAO,PROSPECT ,M,05.07.1976 00:00:00,DE 8SM ATE 14SM
275506,0,2,0,6,SIM,PROSPECT ,M,23.10.1971 00:00:00,DE 3SM ATE 4SM
131252,0,2,0,0,NAO,PROSPECT ,M,01.07.1982 00:00:00,DE 4SM ATE 8SM
240976,1,2,0,7,SIM,PROSPECT ,F,,
136834,0,60,2,202,NAO,PROSPECT ,M,,
184346,0,8,6,5,NAO,PROSPECT ,M,,
290210,0,1,0,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
265968,0,2,1,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
115045,1,4,5,0,NAO,PROSPECT ,F,02.08.1990 00:00:00,DE 4SM ATE 8SM
148649,0,7,4,0,NAO,PROSPECT ,M,05.08.1980 00:00:00,DE 8SM ATE 14SM
362947,0,1,0,0,NAO,PROSPECT ,M,,
300678,0,6,5,4,NAO,PROSPECT ,M,30.10.1971 00:00:00,ACIMA DE 25SM
241006,13,16,9,0,NAO,PROSPECT ,M,,
369596,0,5,5,0,NAO,PROSPECT ,M,10.07.1990 00:00:00,DE 8SM ATE 14SM
214651,57,45,16,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
36748,0,10,11,0,NAO,PROSPECT ,F,22.07.1985 00:00:00,
333968,4,36,59,0,NAO,PROSPECT ,F,,
109205,0,53,154,15,NAO,PROSPECT ,M,16.09.1963 00:00:00,ACIMA DE 25SM
112656,2,6,6,8,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
242195,0,3,3,0,NAO,PROSPECT ,M,,
137434,0,2,2,1,NAO,PROSPECT ,F,01.01.1933 00:00:00,DE 3SM ATE 4SM
349796,0,1,1,0,NAO,PROSPECT ,M,,
273096,3,12,41,0,NAO,PROSPECT ,F,,
136428,0,3,0,4,SIM,PROSPECT ,M,,
72789,0,1,0,0,NAO,PROSPECT ,I,25.01.1958 00:00:00,
109340,0,1,0,0,NAO,PROSPECT ,F,,
42121,0,1,2,0,NAO,PROSPECT ,F,22.06.1989 00:00:00,
132044,0,27,44,103,SIM,PROSPECT ,F,24.02.1960 00:00:00,
256938,3,7,3,3,SIM,PROSPECT ,F,,DE 14SM ATE 25SM
101215,144,52,1,359,SIM,PROSPECT ,M,22.06.1969 00:00:00,DE 14SM ATE 25SM
230056,10,27,17,34,NAO,PROSPECT ,M,,
20537,1,6,12,0,NAO,PROSPECT ,M,,
232901,0,4,4,0,NAO,PROSPECT ,M,03.09.1964 00:00:00,DE 8SM ATE 14SM
182249,17,37,5,162,SIM,PROSPECT ,M,19.06.1982 00:00:00,DE 3SM ATE 4SM
221542,6,9,0,42,SIM,PROSPECT ,F,,
354780,0,1,1,0,NAO,PROSPECT ,F,,
8689,5,11,0,38,SIM,PROSPECT ,M,,
90501,1,1,0,2,SIM,PROSPECT ,M,,
52861,0,2,1,0,NAO,PROSPECT ,M,,DE 4SM ATE 8SM
79265,0,1,1,0,NAO,PROSPECT ,M,,
51786,1,28,46,0,NAO,PROSPECT ,M,,
345359,0,13,14,23,SIM,PROSPECT ,F,,
82615,0,1,1,0,NAO,PROSPECT ,M,,
98383,0,2,2,0,NAO,PROSPECT ,F,23.10.1990 00:00:00,DE 4SM ATE 8SM
246479,5,1,0,4,SIM,PROSPECT ,M,,
97310,1,53,8,107,NAO,PROSPECT ,M,26.11.1990 00:00:00,DE 4SM ATE 8SM
30151,11,51,0,379,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
62451,22,19,7,0,NAO,PROSPECT ,F,21.01.1985 00:00:00,
249719,0,1,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
167303,0,34,17,53,NAO,PROSPECT ,M,18.09.1954 00:00:00,DE 8SM ATE 14SM
118710,0,1,1,0,NAO,PROSPECT ,F,,
12808,0,6,5,0,NAO,PROSPECT ,F,,
297943,0,2,2,0,NAO,PROSPECT ,F,,DE 3SM ATE 4SM
204914,0,2,3,0,NAO,PROSPECT ,F,,
151797,0,3,4,0,NAO,PROSPECT ,F,,
165729,0,2,1,0,NAO,PROSPECT ,M,,DE 8SM ATE 14SM
204193,0,1,4,0,NAO,PROSPECT ,M,21.05.1958 00:00:00,ACIMA DE 25SM
26535,0,8,6,0,NAO,PROSPECT ,M,,
182458,1,1,1,0,NAO,PROSPECT ,M,12.10.1958 00:00:00,DE 4SM ATE 8SM
278979,0,5,0,5,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
353281,0,2,2,0,NAO,PROSPECT ,M,,DE 3SM ATE 4SM
289060,0,47,237,341,SIM,PROSPECT ,M,,DE 4SM ATE 8SM
274058,0,23,5,20,SIM,PROSPECT ,M,,
271032,0,1,1,0,NAO,PROSPECT ,F,,DE 4SM ATE 8SM
166420,0,1,0,0,NAO,PROSPECT ,F,11.03.1983 00:00:00,ACIMA DE 25SM
88031,4,9,10,0,NAO,PROSPECT ,F,,
157898,12,18,0,81,SIM,PROSPECT ,M,,
304481,0,3,4,0,NAO,PROSPECT ,F,,
236486,0,1,0,0,NAO,PROSPECT ,F,,
87800,12,40,122,0,NAO,PROSPECT ,M,,
192180,0,3,2,0,NAO,PROSPECT ,M,,
48285,2,11,10,4,SIM,PROSPECT ,M,,DE 3SM ATE 4SM
